"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT08","WT10"
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-07","0.00",,,"84","92","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-08","0.03",,,"83","93","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-09","0.00",,,"81","92","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-10","2.01",,,"81","91","74","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-11","0.00",,,"81","91","75",,,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-12","0.45",,,"83","93","76","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-13","0.10",,,"82","92","73","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-14","0.00",,,"78","88","73",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-15","0.00",,,"83","90","77",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-16","0.55",,,"83","90","74","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-17","0.02",,,"84","90","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-18","0.08",,,"84","90","79","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-19","0.00",,,"85","91","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-20","0.00",,,"83","91","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-21","0.00",,,"84","92","77",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-22","0.00",,,"85","93","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-23","0.00",,,"85","92","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-24","0.00",,,"85","92","78",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-25","0.23",,,"83","93","77","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-26","0.78",,,"80","90","74","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-27","0.24",,,"79","86","73","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-28","0.91",,,"79","87","73","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-29","0.31",,,"84","90","78","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-30","1.16",,,"81","86","74","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-08-31","0.00",,,"83","90","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-01","0.00",,,"82","90","75",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-02","0.00",,,"84","90","77",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-03","0.00",,,"84","91","76",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-04","0.64",,,"81","92","75","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-05","0.24",,,"80","90","75","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-06","0.03",,,"80","88","74","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-07","1.54",,,"80","87","72","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-08","0.05",,,"82","90","75",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-09","0.19",,,"83","90","76",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-10","0.04",,,"82","89","77",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-11","0.00",,,"84","92","77",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-12","0.26",,,"83","91","76","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-13","0.06",,,"82","93","77","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-14","0.00",,,"82","89","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-15","0.18",,,"84","88","77",,,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-16","2.53",,,"79","82","73","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-17","1.72",,,"79","84","74","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-18","0.03",,,"77","87","72","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-19","0.01",,,"81","89","74",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-20","0.00",,,"82","88","75","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-21","0.49",,,"81","89","74","    1","    1",,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-22","0.20",,,"81","89","75","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-23","0.00",,,"79","88","75",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-24","0.00",,,"79","85","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-25","0.00",,,"82","88","75",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-26","0.00",,,"81","88","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-27","0.00",,,"83","89","76",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-28","0.00",,,"82","89","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-29","0.21",,,"81","87","75","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-09-30","0.00",,,"81","91","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-01","0.00","0.0","0.0","82","90","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-02","0.00","0.0","0.0","82","89","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-03","0.00","0.0","0.0","80","88","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-04","0.04","0.0","0.0","74","83","67","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-05","0.07","0.0","0.0","74","82","71","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-06","0.00","0.0","0.0","76","86","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-07","0.00","0.0","0.0","78","86","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-08","0.30","0.0","0.0","79","85","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-09","0.03","0.0","0.0","78","87","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-10","0.17","0.0","0.0","80","89","74","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-11","0.00","0.0","0.0","78","87","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-12","0.00","0.0","0.0","78","85","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-13","0.15","0.0","0.0","78","87","68","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-14","0.00","0.0","0.0","79","89","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-15","0.00","0.0","0.0","80","86","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-16","0.02","0.0","0.0","80","86","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-17","0.00","0.0","0.0","80","84","69",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-18","0.06","0.0","0.0","76","83","69","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-19","0.00","0.0","0.0","77","81","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-20","0.00","0.0","0.0","78","84","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-21","0.00","0.0","0.0","79","84","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-22","0.06","0.0","0.0","79","84","74","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-23","0.00","0.0","0.0","79","85","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-24","0.00","0.0","0.0","80","85","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-25","0.00","0.0","0.0","80","85","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-26","0.01","0.0","0.0","79","85","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-27","0.00","0.0","0.0","80","86","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-28","0.00","0.0","0.0","80","85","74",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-29","0.00","0.0","0.0","78","86","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-30","0.00","0.0","0.0","79","87","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-10-31","0.00","0.0","0.0","78","86","69",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-01","0.00",,,"81","88","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-02","0.00",,,"81","88","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-03","0.00",,,"81","88","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-04","0.00",,,"82","87","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-05","0.00",,,"81","87","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-06","0.06",,,"81","86","76","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-07","0.04",,,"81","87","77","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-08","0.00",,,"81","86","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-09","0.00",,,"81","88","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-10","0.24",,,"80","90","73","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-11","0.00",,,"78","86","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-12","0.00",,,"80","87","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-13","0.89",,,"78","87","71","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-14","0.07",,,"76","78","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-15","0.00",,,"77","80","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-16","0.00",,,"78","83","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-17","0.15",,,"78","83","74","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-18","0.64",,,"79","84","72","    1",,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-19","0.00",,,"80","84","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-20","0.00",,,"79","86","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-21","0.38",,,"78","84","71","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-22","0.57",,,"73","79","67","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-23","0.00",,,"69","76","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-24","0.00",,,"70","76","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-25","0.00",,,"74","79","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-26","0.00",,,"76","81","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-27","0.01",,,"76","81","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-28","0.01",,,"76","81","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-29","0.00",,,"73","81","62",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-11-30","0.00",,,"77","82","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-01","0.05",,,"77","82","75","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-02","1.52",,,"76","82","70","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-03","0.37",,,"74","79","70","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-04","2.01",,,"73","76","70","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-05","1.03",,,"73","76","70","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-06","0.09",,,"76","81","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-07","0.01",,,"72","76","67","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-08","0.00",,,"70","77","66",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-09","0.20",,,"74","80","66","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-10","0.04",,,"71","80","65","    1","    1","    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-11","0.00",,,"72","81","65",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-12","0.00",,,"76","81","69",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-13","0.15",,,"76","81","73","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-14","0.06",,,"77","83","71","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-15","0.00",,,"75","84","67","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-16","0.00",,,"77","83","68","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-17","0.00",,,"79","84","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-18","0.20",,,"77","84","70","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-19","0.00",,,"71","76","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-20","0.00",,,"73","78","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-21","0.04",,,"77","83","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-22","0.86",,,"79","84","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-23","0.20",,,"79","83","73","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-24","0.00",,,"80","83","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-25","0.00",,,"80","84","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-26","0.38",,,"78","82","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-27","0.04",,,"78","83","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-28","0.03",,,"79","84","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-29","0.00",,,"80","84","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-30","0.06",,,"80","83","77",,,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2015-12-31","0.00",,,"79","84","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-01","0.00",,,"78","84","71","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-02","0.00",,,"75","81","68","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-03","0.24",,,"71","77","62","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-04","0.00",,,"63","70","57",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-05","0.01",,,"65","73","55",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-06","0.41",,,"69","73","63",,,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-07","0.00",,,"67","76","61","    1",,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-08","0.00",,,"69","79","62",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-09","0.36",,,"72","80","62","    1","    1","    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-10","0.21",,,"73","78","62",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-11","0.00",,,"62","69","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-12","0.04",,,"61","70","56","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-13","0.00",,,"62","73","54",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-14","0.44",,,"65","73","60","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-15","0.80",,,"72","79","65","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-16","0.00",,,"66","76","55","    1","    1",,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-17","0.30",,,"73","80","58","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-18","0.00",,,"59","67","52",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-19","0.00",,,"56","64","49",,,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-20","0.00",,,"57","71","49",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-21","0.00",,,"63","74","52",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-22","1.56",,,"70","73","60","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-23","0.00",,,"61","64","48",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-24","0.00",,,"50","59","40",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-25","0.00",,,"56","73","46",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-26","0.00",,,"73","79","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-27","4.79",,,"73","75","67","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-28","0.74",,,"71","74","65","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-29","0.00",,,"64","67","52",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-30","0.00",,,"59","71","48",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-01-31","0.00",,,"66","76","59",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-01","0.00",,,"72","78","67","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-02","0.00",,,"73","81","64","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-03","0.00",,,"78","81","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-04","0.00",,,"76","81","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-05","0.21",,,"68","72","58","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-06","0.62",,,"72","78","61","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-07","0.05",,,"58","62","48",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-08","0.00",,,"54","67","44",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-09","0.00",,,"60","66","55",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-10","0.00",,,"57","62","49",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-11","0.00",,,"54","67","42",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-12","0.00",,,"60","74","49",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-13","0.00",,,"63","75","51",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-14","0.00",,,"64","72","52",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-15","0.08",,,"69","74","67",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-16","0.53",,,"74","81","66","    1","    1","    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-17","0.00",,,"67","75","55",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-18","0.00",,,"65","77","55",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-02-19","0.00",,,"70","75","67",,,,,
